epsilon,geodesic_rho,eucl_r2,spectral_gap,fit_seconds
0.02062349196501503,0.792931198860201,0.002237332653754587,2.2860550963565984e-05,9.746149778366089
0.06187047589504508,0.8263023935971876,0.4808725114309069,0.011705592826002142,9.621732950210571
0.20623491965015028,0.8239981960556991,0.5867942418619514,0.12301771405723105,9.756685018539429
0.6187047589504509,0.8396027184292899,0.6165200237668476,0.17624662318561757,9.669944763183594
2.062349196501503,0.9181557062300413,0.7880352323304469,0.06482191022178138,9.875464916229248
6.187047589504509,0.9175731671309381,0.7881277858726233,0.02177537339907653,9.454010009765625
