symbol,minute,nbbo_updates,mean_spread_bps,median_spread_bps,max_spread_bps,mean_depth_imbalance,mean_quoted_depth,first_mid,last_mid,high_mid,low_mid,mid_return,mid_range,quote_intensity
AAPL,09:06:22,4,83.23580159275319,83.3817740846434,148.06212803019372,0.0,200.0,172.225,171.105,172.225,171.105,-0.006524358331288669,65.03120917404586,4
AAPL,09:06:23,6,208.29172384023298,83.38232059019894,523.0833757751874,0.0,200.0,166.89499999999998,171.11,172.225,166.89499999999998,0.02494175238355916,319.3624734114271,6
AAPL,09:06:24,6,83.18714409545645,83.3817740846434,148.06212803019372,0.0,200.0,172.225,171.105,172.225,171.105,-0.006524358331288669,65.03120917404586,6
AAPL,09:06:26,4,270.7466987180278,270.89294446269577,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,4
AAPL,09:06:27,2,588.0006350054105,588.0006350054105,652.9178942356336,0.0,200.0,166.89499999999998,168.015,168.015,166.89499999999998,0.006688388971492474,67.10806195512177,2
AAPL,09:06:28,16,287.0558652901015,335.28029324090005,652.9178942356336,0.0,200.0,172.23000000000002,171.105,172.23000000000002,166.89499999999998,-0.006553389699684411,309.7602043778689,16
AAPL,09:06:29,4,270.7466987180278,270.89294446269577,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,4
AAPL,09:06:31,1,523.0833757751874,523.0833757751874,523.0833757751874,0.0,200.0,166.89499999999998,166.89499999999998,166.89499999999998,166.89499999999998,0.0,0.0,1
AAPL,09:06:32,1,18.117530171532234,18.117530171532234,18.117530171532234,0.0,200.0,171.105,171.105,171.105,171.105,0.0,0.0,1
AAPL,09:06:33,10,121.0590487883774,83.96561286970191,523.0833757751874,0.0,200.0,166.89499999999998,171.11,172.225,166.89499999999998,0.02494175238355916,319.3624734114271,10
AAPL,09:06:34,2,83.08982910086297,83.08982910086297,148.06212803019372,0.0,200.0,172.225,171.105,172.225,171.105,-0.006524358331288669,65.03120917404586,2
AAPL,09:06:35,4,270.7466987180278,270.89294446269577,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,4
AAPL,09:06:37,4,270.7466987180278,270.89294446269577,523.0833757751874,0.0,200.0,166.89499999999998,171.105,171.105,166.89499999999998,0.02491253098765093,252.25441145630538,4
AAPL,09:06:38,35,276.2270666791771,149.23206457044932,652.9178942356336,0.0,200.0,166.89499999999998,171.1,172.22,166.885,0.024883308737827983,319.6620629737265,35
AAPL,09:06:39,20,259.25242415686296,148.64709630032152,652.9178942356336,0.0,200.0,166.89499999999998,171.09,172.225,166.885,0.024824861676237226,319.9616525360259,20
AAPL,09:06:40,8,270.45547394462073,270.6017282449091,522.499850200731,0.0,200.0,166.89,171.09,171.095,166.89,0.02485482108124577,251.9623704236331,8
AAPL,09:06:41,12,335.7408839102827,335.57417711549726,652.9178942356336,0.0,200.0,166.89,168.015,172.22,166.885,0.006718348376500991,319.67164000239734,12
AAPL,09:06:44,14,307.8378307173129,335.86595738559015,652.9178942356336,0.0,200.0,166.89,171.09,172.22,166.89,0.02485482108124577,319.3720414644384,14
AAPL,09:06:45,16,249.46790658937746,148.64707931715262,652.9178942356336,0.0,200.0,172.215,171.09,172.22,166.89499999999998,-0.006553962377327789,309.206515111925,16
AAPL,09:06:46,22,250.04655690823563,148.93957194380096,652.9178942356336,0.0,200.0,172.215,171.095,172.22,166.89,-0.006524738419525117,309.4968498678984,22
AAPL,09:06:47,16,193.3743576721807,148.64707931715262,652.9178942356336,0.0,200.0,166.89,171.095,172.22,166.89,0.02488404503904838,319.3720414644384,16
AAPL,09:06:48,12,270.45547394462073,270.6017282449091,522.499850200731,0.0,200.0,166.89,171.095,171.095,166.89,0.02488404503904838,251.9623704236331,12
AAPL,09:06:49,6,83.67479054590349,83.96674120148892,148.64707931715262,0.0,200.0,172.22,171.095,172.22,171.095,-0.006553771473659255,65.32342352804552,6
AAPL,09:06:50,12,261.0466182306779,148.93957194380096,652.9178942356336,0.0,200.0,166.89,171.095,172.22,166.89,0.02488404503904838,319.3720414644384,12
AAPL,09:06:51,2,270.6017282449091,270.6017282449091,522.499850200731,0.0,200.0,166.89,171.09,171.09,166.89,0.02485482108124577,251.66277188567423,2
AAPL,09:06:52,8,176.9920036731742,83.96674120148892,522.499850200731,0.0,200.0,166.89,171.095,172.22,166.89,0.02488404503904838,319.3720414644384,8
AAPL,09:06:53,8,209.68331096397318,148.64707931715262,652.9178942356336,0.0,200.0,166.89,171.095,172.22,166.89,0.02488404503904838,319.3720414644384,8
AAPL,09:06:54,8,209.61059401325923,148.64707931715262,652.9178942356336,0.0,200.0,172.22,171.095,172.22,166.89,-0.006553771473659255,309.4878643595408,8
AAPL,09:06:55,12,261.14420668856457,149.23206457044932,652.9178942356336,0.0,200.0,166.89,171.085,172.215,166.89,0.024825596269378494,319.07244292647954,12
AAPL,09:06:56,6,145.98472879573657,83.96838206310699,521.9162896605452,0.0,200.0,172.215,171.07999999999998,172.215,166.885,-0.006612412855177172,309.4968498678984,6
AAPL,09:06:57,6,145.88722022446305,83.96783542976827,521.9162896605452,0.0,200.0,166.885,171.085,172.215,166.885,0.024855556571979676,319.3816100907818,6
AAPL,09:07:00,10,195.94905266740926,84.5534344874913,521.9162896605452,0.0,200.0,166.885,171.085,172.20999999999998,166.885,0.024855556571979676,319.08200257662395,10
AAPL,09:07:01,4,83.82184588952737,83.96783542976827,149.23206457044932,0.0,200.0,172.215,171.085,172.215,171.085,-0.00658318718919513,65.61565485004184,4
AAPL,09:07:02,10,333.61480379061356,521.9162896605452,652.9178942356336,0.0,200.0,166.885,168.015,171.085,166.885,0.006748308679102146,251.67031189142327,10
AAPL,09:07:03,6,145.88680626557957,83.67534280311992,522.499850200731,0.0,200.0,172.22,171.085,172.22,166.89,-0.0066122202433292615,309.4878643595408,6
AAPL,09:07:04,14,254.34733094553079,149.23206457044932,652.9178942356336,0.0,200.0,166.885,171.085,172.215,166.885,0.024855556571979676,319.3816100907818,14
AAPL,09:07:05,4,335.6929937453366,335.8666867267947,652.9178942356336,0.0,200.0,166.885,171.075,172.20999999999998,166.885,0.02479710438585116,319.08200257662395,4
