time_bin,total_volume,trade_count,avg_price,vwap,open_price,high_price,low_price,close_price,avg_volume,max_volume,symbol,minute_return,minute_range,realized_var,dollar_volume,time_of_day
277,110,7,273.6771428571429,273.6616363636364,273.66,273.72,273.65,273.65,15.714285714285714,72,AAPL,-3.65423617370458e-05,2.557918585107433,1.3353442013211087e-09,30102.780000000002,04:37
278,14229,39,273.5571794871795,273.50457867734906,273.67,273.67,273.5,273.61,364.84615384615387,12971,AAPL,-0.00021926619003216229,6.211861000475605,4.807766209122031e-08,3891696.65,04:38
279,5329,84,273.5758333333333,273.59268905986113,273.6,273.73,273.45,273.59,63.44047619047619,2029,AAPL,-3.655037555931216e-05,10.233918128656049,1.3359299535267637e-09,1457975.44,04:39
280,42,4,273.605,273.6171428571428,273.62,273.62,273.56,273.62,10.5,20,AAPL,0.0,2.192822162122735,0.0,11491.919999999998,04:40
281,1,1,273.62,273.62,273.62,273.62,273.62,273.62,1.0,1,AAPL,0.0,0.0,0.0,273.62,04:41
282,227,18,273.50972222222225,273.4812114537445,273.62,273.62,273.42,273.51,12.61111111111111,40,AAPL,-0.00040209822704701095,7.309407207075091,1.6168298419434957e-07,62080.235,04:42
283,10,5,273.438,273.43,273.51,273.51,273.41,273.41,2.0,4,AAPL,-0.00036568419920405133,3.6561734488671673,1.337249335475083e-07,2734.3,04:43
284,256,15,273.49066666666664,273.44945312499993,273.62,273.62,273.41,273.51,17.066666666666666,100,AAPL,-0.00040209822704701095,7.674877567428534,1.6168298419434957e-07,70003.05999999998,04:44
285,17,4,273.47249999999997,273.44823529411764,273.51,273.51,273.42,273.42,4.25,10,AAPL,-0.00032910976107483695,3.2905561039806583,1.0831323483473627e-07,4648.62,04:45
286,2,2,273.5,273.5,273.54,273.54,273.46,273.46,1.0,1,AAPL,-0.0002925045724696009,2.9246179717789325,8.555892491562399e-08,547.0,04:46
287,240,5,273.446,273.43925,273.45,273.47,273.43,273.44,48.0,111,AAPL,-3.657042550095929e-05,1.4627902724454367,1.3373960213212138e-09,65625.42,04:47
288,2632,52,273.4142307692308,273.4128571428571,273.44,273.44,273.37,273.43,50.61538461538461,1351,AAPL,-3.6571762945841974e-05,2.5599765944994584,1.33749384496686e-09,719622.6399999999,04:48
289,922,28,273.35035714285715,273.3527982646421,273.36,273.39,273.31,273.33,32.92857142857143,469,AAPL,-0.0001097514131597681,2.9265437518285076,1.2045372690566119e-08,252031.28000000003,04:49
290,27,3,273.4066666666667,273.39407407407407,273.42,273.42,273.39,273.39,9.0,22,AAPL,-0.00010972732770115946,1.09721307878098,1.2040086444437636e-08,7381.639999999999,04:50
291,1054,35,273.33314285714283,273.32496204933585,273.37,273.37,273.31,273.31,30.114285714285714,192,AAPL,-0.00021950684217797914,2.194827523137223,4.818325376294824e-08,288084.51,04:51
292,1126,23,273.32608695652175,273.3143072824156,273.33,273.35,273.31,273.31,48.95652173913044,358,AAPL,-7.317430121795604e-05,1.463432480884662,5.354478358736163e-09,307751.91,04:52
293,1122,18,273.3122222222222,273.310962566845,273.31,273.36,273.3,273.31,62.333333333333336,385,AAPL,0.0,2.195309355676787,0.0,306654.9000000001,04:53
294,307,8,273.3325,273.3233876221498,273.31,273.39,273.31,273.39,38.375,129,AAPL,0.0002926650834864107,2.92707914090169,8.565285109210775e-08,83910.28,04:54
295,681,27,273.33,273.32531571218794,273.39,273.39,273.31,273.31,25.22222222222222,100,AAPL,-0.000292665083486414,2.926222612384655,8.565285109210969e-08,186134.53999999998,04:55
296,1529,19,273.3163157894737,273.3109417920209,273.33,273.33,273.31,273.32,80.47368421052632,329,AAPL,-3.658648129918333e-05,0.7317162404412911,1.3385706138554914e-09,417892.43,04:56
297,1357,18,273.32444444444445,273.3107958732498,273.31,273.37,273.31,273.31,75.38888888888889,452,AAPL,0.0,2.195309355676787,0.0,370882.74999999994,04:57
298,15465,33,273.28,273.2995583575817,273.31,273.34,273.25,273.25,468.6363636363636,12658,AAPL,-0.00021955503601079756,3.292964033514141,4.820441383770261e-08,4226577.670000001,04:58
299,16,10,273.303,273.30437500000005,273.3,273.31,273.25,273.25,1.6,3,AAPL,-0.0001829658773744,2.1953896816685794,3.347651228338397e-08,4372.870000000001,04:59
300,5,1,273.31,273.31,273.31,273.31,273.31,273.31,5.0,5,AAPL,0.0,0.0,0.0,1366.55,05:00
301,2467,37,273.24027027027023,273.20521280907985,273.33,273.33,273.2,273.27,66.67567567567568,1400,AAPL,-0.00021953896904859375,4.756155562872552,4.8197358930919404e-08,673997.26,05:01
302,173,11,273.26363636363635,273.2252023121387,273.27,273.31,273.2,273.27,15.727272727272727,83,AAPL,0.0,4.025322940681877,0.0,47267.96,05:02
303,42,7,273.25,273.2616666666667,273.27,273.27,273.2,273.2,6.0,24,AAPL,-0.00025618972819311744,2.561569144069718,6.56331768316634e-08,11476.990000000002,05:03
304,5,4,273.2775,273.27599999999995,273.27,273.3,273.27,273.27,1.25,2,AAPL,0.0,1.0978153474596393,0.0,1366.3799999999997,05:04
305,6,2,273.365,273.355,273.38,273.38,273.35,273.35,3.0,5,AAPL,-0.00010974338349849682,1.0973736191371979,1.2043610221698144e-08,1640.13,05:05
306,84,4,273.295,273.2966666666666,273.3,273.3,273.28,273.3,21.0,68,AAPL,0.0,0.7317965605575796,0.0,22956.92,05:06
307,1,1,273.37,273.37,273.37,273.37,273.37,273.37,1.0,1,AAPL,0.0,0.0,0.0,273.37,05:07
308,15,1,273.31,273.31,273.31,273.31,273.31,273.31,15.0,15,AAPL,0.0,0.0,0.0,4099.65,05:08
309,200,13,273.286923076923,273.2827,273.3,273.31,273.27,273.31,15.384615384615385,146,AAPL,3.6589158636248755e-05,1.4635931211130795,1.3387665297085768e-09,54656.53999999999,05:09
310,145,10,273.272,273.264,273.28,273.32,273.26,273.32,14.5,25,AAPL,0.00014635931237251128,2.19555035128814,2.1421048318154332e-08,39623.28,05:10
311,3,1,273.34,273.34,273.34,273.34,273.34,273.34,3.0,3,AAPL,0.0,0.0,0.0,820.02,05:11
312,136,15,273.272,273.25897058823523,273.29,273.29,273.24,273.24,9.066666666666666,40,AAPL,-0.0001829725729219078,1.8295583446160257,3.347896244166287e-08,37163.219999999994,05:12
313,70,5,273.272,273.258,273.28,273.3,273.25,273.3,14.0,57,AAPL,7.318233381740404e-05,1.829625292740463,5.3556539829619586e-09,19128.059999999998,05:13
314,144,21,273.25,273.26173611111113,273.3,273.3,273.21,273.22,6.857142857142857,50,AAPL,-0.00029276147468119333,3.293084522503909,8.5709281057507e-08,39349.69,05:14
315,57,8,273.28,273.28,273.28,273.28,273.28,273.28,7.125,25,AAPL,0.0,0.0,0.0,15576.96,05:15
316,87,10,273.274,273.27241379310345,273.28,273.3,273.25,273.3,8.7,25,AAPL,7.318233381740404e-05,1.829625292740463,5.3556539829619586e-09,23774.7,05:16
317,39,6,273.31666666666666,273.3333333333333,273.34,273.34,273.28,273.34,6.5,20,AAPL,0.0,2.195068412965621,0.0,10660.0,05:17
318,2,2,273.3125,273.3125,273.33,273.33,273.295,273.295,1.0,1,AAPL,-0.00012805854122218663,1.2805034207722594,1.6398989979954473e-08,546.625,05:18
319,1,1,273.29,273.29,273.29,273.29,273.29,273.29,1.0,1,AAPL,0.0,0.0,0.0,273.29,05:19
320,225,23,273.2830434782609,273.28635555555553,273.29,273.29,273.27,273.28,9.782608695652174,74,AAPL,-3.659183636555308e-05,0.7318233378476582,1.3389624886034127e-09,61489.42999999999,05:20
321,7,6,273.2683333333333,273.26714285714286,273.28,273.28,273.25,273.27,1.1666666666666667,2,AAPL,-3.6593175376824344e-05,1.0977751756430298,1.3390604841590234e-09,1912.87,05:21
322,90,6,273.25666666666666,273.25044444444444,273.27,273.27,273.25,273.25,15.0,63,AAPL,-7.319036818020977e-05,0.7318768983050393,5.356829994354663e-09,24592.54,05:22
323,1728,49,273.2185714285714,273.2157407407407,273.25,273.25,273.2,273.22,35.265306122448976,390,AAPL,-0.00010979559730674911,1.8298261665145974,1.2055073187945813e-08,472116.8,05:23
324,110,5,273.228,273.23818181818183,273.22,273.26,273.22,273.26,22.0,50,AAPL,0.00014639145100052523,1.4640216675193476,2.1430456926039178e-08,30056.2,05:24
325,100,11,273.22272727272724,273.2133,273.26,273.26,273.21,273.21,9.090909090909092,44,AAPL,-0.00018299266250488674,1.8297592036892107,3.3486314530627383e-08,27321.33,05:25
326,107,4,273.235,273.221308411215,273.24,273.24,273.22,273.24,26.75,100,AAPL,0.0,0.7319572536957184,0.0,29234.680000000004,05:26
327,299,17,273.25235294117647,273.24224080267555,273.24,273.28,273.24,273.28,17.58823529411765,100,AAPL,0.00014638073655634184,1.4639145073914368,2.1427320034777154e-08,81699.43,05:27
328,18,3,273.26666666666665,273.2705555555556,273.28,273.28,273.25,273.27,6.0,14,AAPL,-3.6593175376824344e-05,1.0977751756430298,1.3390604841590234e-09,4918.870000000001,05:28
329,2,1,273.26,273.26,273.26,273.26,273.26,273.26,2.0,2,AAPL,0.0,0.0,0.0,546.52,05:29
330,148,17,273.2405882352941,273.2493243243243,273.25,273.27,273.21,273.27,8.705882352941176,30,AAPL,7.31903681800816e-05,2.1957913998171006,5.356829994335902e-09,40440.899999999994,05:30
331,152,10,273.238,273.2267105263158,273.27,273.27,273.21,273.21,15.2,39,AAPL,-0.00021958717699121965,2.195630694917198,4.821852829897323e-08,41530.46,05:31
332,7,3,273.25,273.25,273.25,273.25,273.25,273.25,2.3333333333333335,5,AAPL,0.0,0.0,0.0,1912.75,05:32
333,118,12,273.21583333333336,273.2108474576271,273.22,273.24,273.21,273.21,9.833333333333334,64,AAPL,-3.6601211504361785e-05,1.0980162506415911,1.3396486835870254e-09,32238.879999999997,05:33
334,14721,45,273.202,273.2011955709531,273.21,273.23,273.15,273.2,327.1333333333333,10927,AAPL,-3.660255120189958e-05,2.928150506937555,1.3397467544876803e-09,4021794.8000000003,05:34
335,32,5,273.166,273.16093750000005,273.15,273.19,273.15,273.17,6.4,20,AAPL,7.321716213563219e-05,1.4643968515475183,5.360752831195452e-09,8741.150000000001,05:35
336,194,7,273.19571428571425,273.1931443298969,273.21,273.21,273.19,273.19,27.714285714285715,100,AAPL,-7.320644219948271e-05,0.7320376267333484,5.359183179506203e-09,52999.469999999994,05:36
337,73,5,273.184,273.1820547945206,273.19,273.2,273.17,273.17,14.6,22,AAPL,-7.321180177504649e-05,1.0981368278477512,5.3599679191487e-09,19942.29,05:37
338,4,3,273.19,273.19,273.19,273.19,273.19,273.19,1.3333333333333333,2,AAPL,0.0,0.0,0.0,1092.76,05:38
339,11,4,273.2075,273.21272727272725,273.19,273.23,273.19,273.23,2.75,6,AAPL,0.00014640752560835638,1.4641824371324155,2.143516355476153e-08,3005.3399999999997,05:39
341,17,5,273.232,273.2335294117648,273.22,273.24,273.22,273.24,3.4,8,AAPL,7.319840430737598e-05,0.7320108337596738,5.358006393146078e-09,4644.970000000001,05:41
342,3320,22,273.2895454545455,273.29266867469875,273.27,273.3,273.26,273.3,150.9090909090909,1670,AAPL,0.0001097755091942518,1.463753796612159,1.2050662418857261e-08,907331.6599999998,05:42
343,18,4,273.3,273.29999999999995,273.3,273.3,273.3,273.3,4.5,15,AAPL,0.0,0.0,0.0,4919.4,05:43
344,179,5,273.238,273.2302234636872,273.25,273.25,273.23,273.25,35.8,97,AAPL,0.0,0.7319304666050067,0.0,48908.21000000001,05:44
345,21,5,273.268,273.25571428571425,273.25,273.28,273.25,273.28,4.2,11,AAPL,0.00010978354355710871,1.09789569990751,1.2052426435955585e-08,5738.369999999999,05:45
346,153,9,273.27111111111105,273.26444444444445,273.26,273.28,273.26,273.28,17.0,40,AAPL,7.318768986314522e-05,0.7319036814748522,5.3564379475039295e-09,41809.46,05:46
347,2365,63,273.3431746031746,273.3377167019027,273.27,273.45,273.26,273.45,37.53968253968254,471,AAPL,0.0006584723679536624,6.952830533904114,4.3358585935850343e-07,646443.7,05:47
348,2094,49,273.5069387755102,273.5041977077364,273.45,273.57,273.44,273.5,42.734693877551024,265,AAPL,0.00018283206925418584,4.754068385445071,3.342756554776741e-08,572717.79,05:48
349,149,9,273.50777777777773,273.51442953020137,273.52,273.52,273.47,273.5,16.555555555555557,25,AAPL,-7.31234690099112e-05,1.8280198888547283,5.347041720043444e-09,40753.65,05:49
350,25,3,273.51666666666665,273.502,273.55,273.55,273.5,273.5,8.333333333333334,19,AAPL,-0.0001827986477991128,1.827819411442565,3.341534563718409e-08,6837.55,05:50
351,531,16,273.5025,273.50015065913374,273.5,273.54,273.5,273.54,33.1875,107,AAPL,0.00014624159136923938,1.4625228519203095,2.138660304620759e-08,145228.58000000002,05:51
352,288,23,273.5426086956522,273.53993055555554,273.56,273.56,273.53,273.55,12.521739130434783,29,AAPL,-3.655572006033107e-05,1.0966515572462918,1.3363206691292912e-09,78779.5,05:52
353,137,21,273.58761904761906,273.5930656934306,273.56,273.6,273.56,273.6,6.523809523809524,30,AAPL,0.0001462095185001799,1.4622020763276964,2.1377223300054445e-08,37482.24999999999,05:53
354,1056,17,273.5635294117647,273.5274242424242,273.6,273.6,273.5,273.55,62.11764705882353,365,AAPL,-0.00018276523856047204,3.654970760234749,3.3403132426066255e-08,288844.95999999996,05:54
355,1,1,273.62,273.62,273.62,273.62,273.62,273.62,1.0,1,AAPL,0.0,0.0,0.0,273.62,05:55
356,914,26,273.545,273.51384026258205,273.57,273.62,273.5,273.5,35.15384615384615,200,AAPL,-0.00025590875164792414,4.386445882224095,6.548928916999892e-08,249991.65,05:56
357,1,1,273.51,273.51,273.51,273.51,273.51,273.51,1.0,1,AAPL,0.0,0.0,0.0,273.51,05:57
359,1,1,273.63,273.63,273.63,273.63,273.63,273.63,1.0,1,AAPL,0.0,0.0,0.0,273.63,05:59
360,166,18,273.46722222222223,273.4463855421687,273.52,273.52,273.41,273.43,9.222222222222221,80,AAPL,-0.00032909772671092807,4.02164375548248,1.083053137263007e-07,45392.1,06:00
361,10,2,273.51,273.502,273.52,273.52,273.5,273.5,5.0,9,AAPL,-7.31234690099112e-05,0.7312079555418912,5.347041720043444e-09,2735.02,06:01
362,10,1,273.61,273.61,273.61,273.61,273.61,273.61,10.0,10,AAPL,0.0,0.0,0.0,2736.1000000000004,06:02
363,10,2,273.55,273.55,273.6,273.6,273.5,273.5,5.0,5,AAPL,-0.00036556388635962167,3.654970760234749,1.336369550103504e-07,2735.5,06:03
366,1,1,273.56,273.56,273.56,273.56,273.56,273.56,1.0,1,AAPL,0.0,0.0,0.0,273.56,06:06
367,11,2,273.575,273.5872727272727,273.56,273.59,273.56,273.59,5.5,10,AAPL,0.00010965914294081556,1.096651557244214,1.2025127630514219e-08,3009.4599999999996,06:07
368,12,8,273.505,273.5058333333333,273.51,273.52,273.5,273.52,1.5,3,AAPL,3.6561066124703665e-05,0.7312346897730179,1.3367115561749538e-09,3282.0699999999997,06:08
370,104,10,273.53599999999994,273.53817307692304,273.56,273.58,273.51,273.58,10.4,61,AAPL,7.310743140288906e-05,2.5588536335719105,5.344696526328129e-09,28447.969999999998,06:10
371,536,21,273.50380952380954,273.50044776119404,273.52,273.52,273.5,273.5,25.523809523809526,200,AAPL,-7.31234690099112e-05,0.7312079555418912,5.347041720043444e-09,146596.24,06:11
372,2193,9,273.50333333333333,273.5001823985408,273.5,273.51,273.5,273.51,243.66666666666666,800,AAPL,3.6562402885158394e-05,0.36563071297955774,1.3368093047366389e-09,599785.9,06:12
373,58,3,273.50333333333333,273.5001724137931,273.51,273.51,273.5,273.5,19.333333333333332,29,AAPL,-3.6562402885133377e-05,0.36561734488650893,1.3368093047348094e-09,15863.01,06:13
374,26,5,273.538,273.54,273.55,273.56,273.5,273.5,5.2,12,AAPL,-0.0001827986477991128,2.1933832937306623,3.341534563718409e-08,7112.040000000001,06:14
376,22,4,273.5225,273.5122727272727,273.53,273.54,273.51,273.51,5.5,19,AAPL,-7.31207955867927e-05,1.0967718349003606,5.346650747245523e-09,6017.2699999999995,06:16
377,3822,79,273.6003797468355,273.6349188906332,273.54,273.68,273.5,273.57,48.379746835443036,750,AAPL,0.00010966716027876211,6.580390436499481,1.2026886043607699e-08,1045832.66,06:17
378,91,7,273.5214285714286,273.5184615384615,273.57,273.57,273.5,273.5,13.0,26,AAPL,-0.00025590875164792414,2.558760097963709,6.548928916999892e-08,24890.179999999997,06:18
379,1050,40,273.50775,273.5045523809524,273.5,273.54,273.5,273.5,26.25,198,AAPL,0.0,1.4625228519203095,0.0,287179.78,06:19
380,118,7,273.5028571428571,273.50305084745764,273.5,273.52,273.5,273.5,16.857142857142858,48,AAPL,0.0,0.7312614259591155,0.0,32273.36,06:20
381,2042,48,273.50604166666665,273.50277668952003,273.5,273.53,273.5,273.51,42.541666666666664,553,AAPL,3.6562402885158394e-05,1.0968921389386732,1.3368093047366389e-09,558492.6699999999,06:21
382,400,12,273.5133333333333,273.51192499999996,273.52,273.55,273.5,273.5,33.333333333333336,100,AAPL,-7.31234690099112e-05,1.8280198888568067,5.347041720043444e-09,109404.76999999999,06:22
383,4,2,273.525,273.5325,273.51,273.54,273.51,273.54,2.0,3,AAPL,0.00010967918848400597,1.096852034661605,1.2029524386510107e-08,1094.13,06:23
384,717,26,273.5023076923077,273.50198047419804,273.51,273.51,273.5,273.51,27.576923076923077,160,AAPL,0.0,0.36561734488650893,0.0,196100.91999999998,06:24
385,250,10,273.531,273.5256,273.55,273.55,273.5,273.52,25.0,85,AAPL,-0.00010967517878924094,1.827819411442565,1.2028644842451965e-08,68381.4,06:25
387,1728,50,273.5038,273.5029861111111,273.51,273.56,273.48,273.48,34.56,292,AAPL,-0.00010969121932782671,2.9249387590941494,1.2032163597625384e-08,472613.16000000003,06:27
388,239,10,273.509,273.5110878661088,273.5,273.52,273.5,273.5,23.9,95,AAPL,0.0,0.7312614259591155,0.0,65369.15000000001,06:28
389,32,4,273.55,273.54125,273.54,273.56,273.54,273.56,8.0,20,AAPL,7.311277649015508e-05,0.7311544929436942,5.345478086099373e-09,8753.32,06:29
390,94,9,273.52777777777777,273.5227659574468,273.54,273.56,273.52,273.56,10.444444444444445,40,AAPL,7.311277649015508e-05,1.4623089858894662,5.345478086099373e-09,25711.139999999996,06:30
391,163,9,273.57666666666665,273.56668711656437,273.56,273.6,273.56,273.6,18.11111111111111,86,AAPL,0.0001462095185001799,1.4622020763276964,2.1377223300054445e-08,44591.369999999995,06:31
392,2,2,273.575,273.575,273.56,273.59,273.56,273.59,1.0,1,AAPL,0.00010965914294081556,1.096651557244214,1.2025127630514219e-08,547.15,06:32
393,339,18,273.5238888888889,273.51876106194686,273.55,273.56,273.5,273.53,18.833333333333332,81,AAPL,-7.311544932715084e-05,2.1933832937306623,5.345868930311162e-09,92722.85999999999,06:33
394,211,12,273.5391666666667,273.5399526066351,273.54,273.56,273.51,273.56,17.583333333333332,61,AAPL,7.311277649015508e-05,1.8278862323613132,5.345478086099373e-09,57716.93000000001,06:34
395,1540,27,273.5174074074074,273.51045454545454,273.57,273.57,273.49,273.51,57.03703703703704,621,AAPL,-0.0002193463487628161,2.9242972548153703,4.811282071557896e-08,421206.1,06:35
396,20,7,273.5142857142857,273.51149999999996,273.52,273.53,273.51,273.51,2.857142857142857,10,AAPL,-3.6561066124740745e-05,0.7312079555418912,1.3367115561776651e-09,5470.23,06:36
397,12,8,273.515,273.5108333333333,273.51,273.56,273.5,273.5,1.5,4,AAPL,-3.6562402885133377e-05,2.193704069321132,1.3368093047348094e-09,3282.13,06:37
398,25,5,273.492,273.5068,273.52,273.52,273.46,273.51,5.0,20,AAPL,-3.6561066124740745e-05,2.1936238666277523,1.3367115561776651e-09,6837.67,06:38
399,50,6,273.4683333333333,273.45619999999997,273.49,273.49,273.45,273.45,8.333333333333334,25,AAPL,-0.00014626832951085273,1.4625763282028763,2.139442421789539e-08,13672.809999999998,06:39
400,11,4,273.47249999999997,273.46636363636367,273.49,273.49,273.46,273.46,2.75,7,AAPL,-0.00010969924135705711,1.0969322461526767,1.203392355431387e-08,3008.13,06:40
401,18,2,273.46,273.4599999999999,273.46,273.46,273.46,273.46,9.0,12,AAPL,0.0,0.0,0.0,4922.279999999999,06:41
402,2,2,273.445,273.445,273.45,273.45,273.44,273.44,1.0,1,AAPL,-3.657042550095929e-05,0.36569756811083953,1.3373960213212138e-09,546.89,06:42
403,1,1,273.46,273.46,273.46,273.46,273.46,273.46,1.0,1,AAPL,0.0,0.0,0.0,273.46,06:43
404,29,7,273.44928571428574,273.4463793103448,273.46,273.46,273.42,273.42,4.142857142857143,9,AAPL,-0.00014628437708931707,1.462736780515016,2.1399118980409514e-08,7929.945,06:44
405,12,4,273.4425,273.44083333333333,273.45,273.45,273.44,273.44,3.0,7,AAPL,-3.657042550095929e-05,0.36569756811083953,1.3373960213212138e-09,3281.29,06:45
406,509,46,273.40978260869565,273.40946954813364,273.44,273.44,273.39,273.41,11.065217391304348,40,AAPL,-0.00010971930156376094,1.8285547103573496,1.2038325135639515e-08,139165.42,06:46
407,75,7,273.41857142857145,273.42133333333334,273.44,273.44,273.4,273.41,10.714285714285714,22,AAPL,-0.00010971930156376094,1.4628437682862956,1.2038325135639515e-08,20506.6,06:47
